Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.09,E.Y.10,E.Y.11,E.Y.12,E.Y.13,E.Y.14,E.Y.15,E.Y.16,E.Y.17,E.Y.18,E.Y.19,E.Y.20,E.Y.21,E.Y.22,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.09,E.X.10,E.X.11,E.X.12,E.X.13,E.X.14,E.X.15,E.X.16,E.X.17,E.X.18,E.X.19,E.X.20,E.X.21,E.X.22,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,V(v).09,V(v).10,V(v).11,V(v).12,V(v).13,V(v).14,V(v).15,V(v).16,V(v).17,V(v).18,V(v).19,V(v).20,V(v).21,V(v).22,Vt(v),U0,U1
2024-05-10 00:30:00,77.9424,-60.976,-11.7776,-11.7776,-11.7776,-11.7776,-11.7776,0.22025,0.22025,0.22025,0.22025,0.22025,0.22025,0.22025,-0.906241,-0.906241,-0.906241,-0.906241,-0.906241,-0.906241,-0.906241,0.831297,0.22025,0.831297,0.831297,161.132,0.807701,0.807701,0.807701,0.807701,0.807701,13.6245,13.6245,13.6245,13.6245,13.6245,13.6245,13.6245,11.0321,11.0321,11.0321,11.0321,11.0321,11.0321,11.0321,-9.709,13.6245,-9.709,-9.709,-0.92996,-2.89593,-2.19208,-1.28949,-1.59015,7.87517,5.31827,2.68761,2.71067,2.74775,2.74387,4.08751,5.34877,4.64042,1.94451,3.76681,3.40263,8.13314,8.92977,-38.6263,61.6499,-0.166035,-0.354465,65.8624,3.03,15.11
2024-05-10 00:31:00,82.1289,-55.1841,-11.5625,-11.5625,-11.5625,-11.5625,-11.5625,0.73112,0.73112,0.73112,0.73112,0.73112,0.73112,0.73112,-0.88188,-0.88188,-0.88188,-0.88188,-0.88188,-0.88188,-0.88188,0.984167,0.73112,0.984167,0.984167,162.136,0.820824,0.820824,0.820824,0.820824,0.820824,13.4519,13.4519,13.4519,13.4519,13.4519,13.4519,13.4519,11.0823,11.0823,11.0823,11.0823,11.0823,11.0823,11.0823,-9.05326,13.4519,-9.05326,-9.05326,-0.91225,-2.83747,-2.14242,-1.25604,-1.54054,7.92366,5.27609,2.67897,2.72736,2.82817,2.79896,4.08718,5.37742,4.67007,1.96041,3.79236,3.41951,8.17421,8.98189,-35.5977,62.0757,-0.089015,-0.267518,69.7189,2.84,15.25
2024-05-10 00:32:00,78.7802,-56.345,-11.4313,-11.4313,-11.4313,-11.4313,-11.4313,0.529315,0.529315,0.529315,0.529315,0.529315,0.529315,0.529315,-0.871551,-0.871551,-0.871551,-0.871551,-0.871551,-0.871551,-0.871551,0.892634,0.529315,0.892634,0.892634,158.784,0.754778,0.754778,0.754778,0.754778,0.754778,13.277,13.277,13.277,13.277,13.277,13.277,13.277,10.9307,10.9307,10.9307,10.9307,10.9307,10.9307,10.9307,-9.24024,13.277,-9.24024,-9.24024,-0.903368,-2.81659,-2.13767,-1.26192,-1.56491,7.76516,5.19808,2.63464,2.67281,2.74827,2.72894,4.01479,5.30358,4.60566,1.93316,3.73996,3.37264,8.06213,8.85831,-36.5576,60.817,-0.126071,-0.306762,66.8002,2.92,14.9
2024-05-10 00:33:00,70.7843,-61.8711,-11.3411,-11.3411,-11.3411,-11.3411,-11.3411,-0.135214,-0.135214,-0.135214,-0.135214,-0.135214,-0.135214,-0.135214,-0.861704,-0.861704,-0.861704,-0.861704,-0.861704,-0.861704,-0.861704,0.64941,-0.135214,0.64941,0.64941,152.468,0.705114,0.705114,0.705114,0.705114,0.705114,13.1069,13.1069,13.1069,13.1069,13.1069,13.1069,13.1069,10.5262,10.5262,10.5262,10.5262,10.5262,10.5262,10.5262,-9.86564,13.1069,-9.86564,-9.86564,-0.897371,-2.80308,-2.13586,-1.26748,-1.5848,7.47586,5.09924,2.56836,2.57322,2.56552,2.57892,3.89748,5.10398,4.42855,1.85609,3.59498,3.24677,7.76066,8.52155,-39.6416,58.4926,-0.230202,-0.419055,59.5843,3.07,14.27
2024-05-10 00:34:00,69.0666,-61.987,-11.196,-11.196,-11.196,-11.196,-11.196,-0.232994,-0.232994,-0.232994,-0.232994,-0.232994,-0.232994,-0.232994,-0.85004,-0.85004,-0.85004,-0.85004,-0.85004,-0.85004,-0.85004,0.602413,-0.232994,0.602413,0.602413,150.095,0.703725,0.703725,0.703725,0.703725,0.703725,12.9442,12.9442,12.9442,12.9442,12.9442,12.9442,12.9442,10.3479,10.3479,10.3479,10.3479,10.3479,10.3479,10.3479,-9.80424,12.9442,-9.80424,-9.80424,-0.88569,-2.76569,-2.1059,-1.24855,-1.55889,7.35433,5.03104,2.53155,2.53139,2.51135,2.5295,3.83912,5.01707,4.35264,1.82392,3.53321,3.19161,7.62876,8.37599,-39.4812,57.5327,-0.242294,-0.429396,58.0566,3.03,14.04
2024-05-10 00:35:00,75.3998,-53.5126,-11.0776,-11.0776,-11.0776,-11.0776,-11.0776,0.636659,0.636659,0.636659,0.636659,0.636659,0.636659,0.636659,-0.843037,-0.843037,-0.843037,-0.843037,-0.843037,-0.843037,-0.843037,0.894526,0.636659,0.894526,0.894526,152.103,0.461566,0.461566,0.461566,0.461566,0.461566,12.7346,12.7346,12.7346,12.7346,12.7346,12.7346,12.7346,10.7497,10.7497,10.7497,10.7497,10.7497,10.7497,10.7497,-9.1098,12.7346,-9.1098,-9.1098,-0.882393,-2.78324,-2.1645,-1.31865,-1.71553,7.48512,4.99202,2.53337,2.57641,2.66491,2.64,3.86367,5.21787,4.5336,1.90463,3.68217,3.31747,7.93061,8.71727,-36.0124,58.6351,-0.119728,-0.298063,64.2698,3.17,14.3
2024-05-10 00:36:00,78.4288,-46.9847,-11.0514,-11.0514,-11.0514,-11.0514,-11.0514,1.31767,1.31767,1.31767,1.31767,1.31767,1.31767,1.31767,-0.755945,-0.755945,-0.755945,-0.755945,-0.755945,-0.755945,-0.755945,1.00749,1.31767,1.00749,1.00749,151.239,0.233804,0.233804,0.233804,0.233804,0.233804,12.4649,12.4649,12.4649,12.4649,12.4649,12.4649,12.4649,10.9043,10.9043,10.9043,10.9043,10.9043,10.9043,10.9043,-8.6597,12.4649,-8.6597,-8.6597,-0.886159,-2.82183,-2.23746,-1.39597,-1.87865,7.52702,4.92035,2.51406,2.59084,2.76425,2.70558,3.8514,5.30782,4.62845,1.95657,3.76434,3.36998,8.05869,8.88249,-33.9175,59.0248,-0.0643314,-0.23596,67.4988,3.37,14.3
2024-05-10 00:37:00,72.5018,-51.6542,-10.9148,-10.9148,-10.9148,-10.9148,-10.9148,0.70069,0.70069,0.70069,0.70069,0.70069,0.70069,0.70069,-0.726381,-0.726381,-0.726381,-0.726381,-0.726381,-0.726381,-0.726381,0.799693,0.70069,0.799693,0.799693,146.596,0.411239,0.411239,0.411239,0.411239,0.411239,12.3238,12.3238,12.3238,12.3238,12.3238,12.3238,12.3238,10.3858,10.3858,10.3858,10.3858,10.3858,10.3858,10.3858,-8.9169,12.3238,-8.9169,-8.9169,-0.870548,-2.75102,-2.14769,-1.31473,-1.72243,7.26806,4.83513,2.45583,2.5017,2.59791,2.56963,3.7475,5.05449,4.40647,1.86196,3.58348,3.20944,7.67463,8.4576,-35.4022,56.9423,-0.141087,-0.314629,61.8818,3.19,13.81
2024-05-10 00:38:00,65.0067,-59.6514,-10.6661,-10.6661,-10.6661,-10.6661,-10.6661,-0.284796,-0.284796,-0.284796,-0.284796,-0.284796,-0.284796,-0.284796,-0.809772,-0.809772,-0.809772,-0.809772,-0.809772,-0.809772,-0.809772,0.542028,-0.284796,0.542028,0.542028,142.219,0.682491,0.682491,0.682491,0.682491,0.682491,12.2983,12.2983,12.2983,12.2983,12.2983,12.2983,12.2983,9.78109,9.78109,9.78109,9.78109,9.78109,9.78109,9.78109,-9.34919,12.2983,-9.34919,-9.34919,-0.843462,-2.63239,-2.00208,-1.18518,-1.47621,6.96909,4.77691,2.40211,2.39879,2.37182,2.3922,3.64122,4.74131,4.11235,1.72246,3.33783,3.01649,7.21001,7.91467,-37.7139,54.5132,-0.241257,-0.419241,54.5967,2.89,13.3
2024-05-10 00:39:00,64.7375,-57.8889,-10.5748,-10.5748,-10.5748,-10.5748,-10.5748,-0.142206,-0.142206,-0.142206,-0.142206,-0.142206,-0.142206,-0.142206,-0.791234,-0.791234,-0.791234,-0.791234,-0.791234,-0.791234,-0.791234,0.553767,-0.142206,0.553767,0.553767,140.216,0.642238,0.642238,0.642238,0.642238,0.642238,12.1026,12.1026,12.1026,12.1026,12.1026,12.1026,12.1026,9.6588,9.6588,9.6588,9.6588,9.6588,9.6588,9.6588,-9.14271,12.1026,-9.14271,-9.14271,-0.837127,-2.61671,-1.99678,-1.18724,-1.48895,6.89804,4.70767,2.37071,2.37433,2.36505,2.37829,3.59711,4.6833,4.06344,1.703,3.29857,2.97918,7.12105,7.81909,-36.8333,53.9701,-0.228464,-0.402834,54.4875,2.9,13.15
2024-05-10 00:40:00,65.507,-51.2555,-10.8663,-10.8663,-10.8663,-10.8663,-10.8663,0.832639,0.832639,0.832639,0.832639,0.832639,0.832639,0.832639,-0.649913,-0.649913,-0.649913,-0.649913,-0.649913,-0.649913,-0.649913,0.321445,0.832639,0.321445,0.321445,133.855,0.526273,0.526273,0.526273,0.526273,0.526273,11.4404,11.4404,11.4404,11.4404,11.4404,11.4404,11.4404,9.14273,9.14273,9.14273,9.14273,9.14273,9.14273,9.14273,-8.09965,11.4404,-8.09965,-8.09965,-0.863659,-2.71549,-2.09788,-1.26741,-1.62858,6.79965,4.49748,2.2888,2.34048,2.45255,2.41731,3.49712,4.44794,3.87593,1.63651,3.15149,2.82479,6.75457,7.4411,-32.9708,53.2886,-0.255653,-0.407865,55.907,3.13,12.73
2024-05-10 00:41:00,61.8089,-49.2317,-10.8078,-10.8078,-10.8078,-10.8078,-10.8078,1.06776,1.06776,1.06776,1.06776,1.06776,1.06776,1.06776,-0.491292,-0.491292,-0.491292,-0.491292,-0.491292,-0.491292,-0.491292,-0.0985207,1.06776,-0.0985207,-0.0985207,127.417,0.698058,0.698058,0.698058,0.698058,0.698058,11.0222,11.0222,11.0222,11.0222,11.0222,11.0222,11.0222,8.47232,8.47232,8.47232,8.47232,8.47232,8.47232,8.47232,-7.85253,11.0222,-7.85253,-7.85253,-0.854499,-2.66607,-2.02644,-1.19862,-1.49103,6.62774,4.34609,2.21827,2.2813,2.42247,2.3754,3.39589,4.13846,3.62488,1.54396,2.95308,2.62303,6.27497,6.94004,-32.7885,51.9645,-0.376988,-0.519061,52.5389,2.89,12.16
2024-05-10 00:42:00,60.7046,-53.366,-10.3535,-10.3535,-10.3535,-10.3535,-10.3535,0.285717,0.285717,0.285717,0.285717,0.285717,0.285717,0.285717,-0.61758,-0.61758,-0.61758,-0.61758,-0.61758,-0.61758,-0.61758,0.146329,0.285717,0.146329,0.146329,130.642,0.744313,0.744313,0.744313,0.744313,0.744313,11.283,11.283,11.283,11.283,11.283,11.283,11.283,8.84087,8.84087,8.84087,8.84087,8.84087,8.84087,8.84087,-8.40983,11.283,-8.40983,-8.40983,-0.816627,-2.53893,-1.91521,-1.1214,-1.3726,6.55158,4.40935,2.23084,2.25509,2.2987,2.29039,3.39539,4.30272,3.75121,1.58517,3.05064,2.73206,6.5331,7.19979,-34.6098,51.2976,-0.324453,-0.479983,51.1546,2.69,12.24
2024-05-10 00:43:00,60.9183,-57.0952,-9.97178,-9.97178,-9.97178,-9.97178,-9.97178,-0.42167,-0.42167,-0.42167,-0.42167,-0.42167,-0.42167,-0.42167,-0.794936,-0.794936,-0.794936,-0.794936,-0.794936,-0.794936,-0.794936,0.5672,-0.42167,0.5672,0.5672,134.546,0.648123,0.648123,0.648123,0.648123,0.648123,11.6474,11.6474,11.6474,11.6474,11.6474,11.6474,11.6474,9.284,9.284,9.284,9.284,9.284,9.284,9.284,-8.95405,11.6474,-8.95405,-8.95405,-0.788293,-2.45902,-1.86828,-1.10445,-1.37269,6.55641,4.51665,2.26746,2.25674,2.21221,2.23902,3.43329,4.4964,3.89549,1.62841,3.16044,2.86191,6.83986,7.50186,-36.0233,51.2712,-0.215923,-0.387028,51.0583,2.7,12.56
2024-05-10 00:44:00,59.5724,-54.2046,-9.9671,-9.9671,-9.9671,-9.9671,-9.9671,-0.0939819,-0.0939819,-0.0939819,-0.0939819,-0.0939819,-0.0939819,-0.0939819,-0.657315,-0.657315,-0.657315,-0.657315,-0.657315,-0.657315,-0.657315,0.327975,-0.0939819,0.327975,0.327975,130.308,0.712713,0.712713,0.712713,0.712713,0.712713,11.2661,11.2661,11.2661,11.2661,11.2661,11.2661,11.2661,8.90137,8.90137,8.90137,8.90137,8.90137,8.90137,8.90137,-8.56463,11.2661,-8.56463,-8.56463,-0.786246,-2.44493,-1.84504,-1.0809,-1.32418,6.43231,4.38415,2.20874,2.21403,2.21018,2.22061,3.35231,4.32683,3.76627,1.58723,3.06106,2.74903,6.57279,7.2348,-34.8875,50.3297,-0.274083,-0.434873,50.0124,2.6,12.16
2024-05-10 00:45:00,57.3377,-46.1703,-10.1622,-10.1622,-10.1622,-10.1622,-10.1622,0.944036,0.944036,0.944036,0.944036,0.944036,0.944036,0.944036,-0.315935,-0.315935,-0.315935,-0.315935,-0.315935,-0.315935,-0.315935,-0.233413,0.944036,-0.233413,-0.233413,121.05,0.617667,0.617667,0.617667,0.617667,0.617667,10.5286,10.5286,10.5286,10.5286,10.5286,10.5286,10.5286,8.21512,8.21512,8.21512,8.21512,8.21512,8.21512,8.21512,-7.9243,10.5286,-7.9243,-7.9243,-0.80445,-2.51451,-1.9187,-1.14074,-1.43049,6.30901,4.14774,2.11517,2.1716,2.29696,2.25574,3.2362,4.03692,3.56278,1.53677,2.91067,2.55116,6.10715,6.79378,-33.3573,49.459,-0.42262,-0.564196,48.6377,2.75,11.45
2024-05-10 00:46:00,57.5475,-43.7569,-9.87723,-9.87723,-9.87723,-9.87723,-9.87723,1.05139,1.05139,1.05139,1.05139,1.05139,1.05139,1.05139,-0.298404,-0.298404,-0.298404,-0.298404,-0.298404,-0.298404,-0.298404,-0.231013,1.05139,-0.231013,-0.231013,119.864,0.607811,0.607811,0.607811,0.607811,0.607811,10.4041,10.4041,10.4041,10.4041,10.4041,10.4041,10.4041,8.12315,8.12315,8.12315,8.12315,8.12315,8.12315,8.12315,-7.75653,10.4041,-7.75653,-7.75653,-0.781702,-2.44252,-1.86233,-1.10611,-1.38488,6.2686,4.10449,2.09601,2.15768,2.29637,2.24979,3.2098,3.99383,3.52708,1.52303,2.8822,2.52328,6.04076,6.72335,-32.6562,49.1525,-0.414473,-0.553018,48.8075,2.62,11.36
2024-05-10 00:47:00,57.8919,-50.342,-9.58487,-9.58487,-9.58487,-9.58487,-9.58487,0.139148,0.139148,0.139148,0.139148,0.139148,0.139148,0.139148,-0.632046,-0.632046,-0.632046,-0.632046,-0.632046,-0.632046,-0.632046,0.297833,0.139148,0.297833,0.297833,125.012,0.607035,0.607035,0.607035,0.607035,0.607035,10.8167,10.8167,10.8167,10.8167,10.8167,10.8167,10.8167,8.59083,8.59083,8.59083,8.59083,8.59083,8.59083,8.59083,-8.23066,10.8167,-8.23066,-8.23066,-0.758118,-2.36679,-1.80128,-1.06726,-1.33119,6.24191,4.2205,2.13197,2.14849,2.17347,2.17215,3.24156,4.17624,3.63558,1.53244,2.95496,2.65324,6.34382,6.98334,-33.5619,48.8608,-0.268859,-0.423146,48.7319,2.57,11.73
2024-05-10 00:48:00,57.8102,-54.5028,-9.37622,-9.37622,-9.37622,-9.37622,-9.37622,-0.483621,-0.483621,-0.483621,-0.483621,-0.483621,-0.483621,-0.483621,-0.794732,-0.794732,-0.794732,-0.794732,-0.794732,-0.794732,-0.794732,0.603456,-0.483621,0.603456,0.603456,127.723,0.588725,0.588725,0.588725,0.588725,0.588725,11.0344,11.0344,11.0344,11.0344,11.0344,11.0344,11.0344,8.84055,8.84055,8.84055,8.84055,8.84055,8.84055,8.84055,-8.45978,11.0344,-8.45978,-8.45978,-0.741747,-2.31628,-1.76382,-1.04583,-1.30597,6.18703,4.27479,2.14396,2.1296,2.0769,2.10645,3.24416,4.27596,3.69813,1.54129,2.99837,2.72339,6.50782,7.12837,-33.8991,48.3748,-0.182731,-0.345296,48.4702,2.56,11.9
2024-05-10 00:49:00,56.422,-48.9616,-9.32137,-9.32137,-9.32137,-9.32137,-9.32137,0.145198,0.145198,0.145198,0.145198,0.145198,0.145198,0.145198,-0.634492,-0.634492,-0.634492,-0.634492,-0.634492,-0.634492,-0.634492,0.308362,0.145198,0.308362,0.308362,122.067,0.63329,0.63329,0.63329,0.63329,0.63329,10.5492,10.5492,10.5492,10.5492,10.5492,10.5492,10.5492,8.39294,8.39294,8.39294,8.39294,8.39294,8.39294,8.39294,-8.08106,10.5492,-8.08106,-8.08106,-0.736167,-2.29316,-1.73696,-1.02268,-1.26292,6.0903,4.1166,2.07972,2.09631,2.12185,2.1201,3.16235,4.07748,3.54675,1.49293,2.88189,2.5913,6.19528,6.81564,-32.9199,47.6749,-0.258953,-0.41065,47.412,2.44,11.45
2024-05-10 00:50:00,54.6423,-41.5056,-9.26695,-9.26695,-9.26695,-9.26695,-9.26695,1.05623,1.05623,1.05623,1.05623,1.05623,1.05623,1.05623,-0.450655,-0.450655,-0.450655,-0.450655,-0.450655,-0.450655,-0.450655,-0.155385,1.05623,-0.155385,-0.155385,114.755,0.762937,0.762937,0.762937,0.762937,0.762937,9.9079,9.9079,9.9079,9.9079,9.9079,9.9079,9.9079,7.7714,7.7714,7.7714,7.7714,7.7714,7.7714,7.7714,-7.57431,9.9079,-7.57431,-7.57431,-0.728423,-2.25319,-1.68089,-0.969381,-1.15719,5.98551,3.91144,1.99877,2.06025,2.19919,2.15212,3.06223,3.79608,3.32499,1.41622,2.70876,2.40602,5.75583,6.36588,-31.748,46.9376,-0.382634,-0.518864,46.0023,2.18,10.82
2024-05-10 00:51:00,54.5665,-41.6457,-9.06329,-9.06329,-9.06329,-9.06329,-9.06329,0.925602,0.925602,0.925602,0.925602,0.925602,0.925602,0.925602,-0.52106,-0.52106,-0.52106,-0.52106,-0.52106,-0.52106,-0.52106,-0.0288804,0.925602,-0.0288804,-0.0288804,115.048,0.707193,0.707193,0.707193,0.707193,0.707193,9.92086,9.92086,9.92086,9.92086,9.92086,9.92086,9.92086,7.87782,7.87782,7.87782,7.87782,7.87782,7.87782,7.87782,-7.66655,9.92086,-7.66655,-7.66655,-0.713422,-2.21144,-1.65737,-0.96191,-1.16051,5.95525,3.91009,1.99486,2.04983,2.17246,2.13184,3.05301,3.83841,3.35133,1.41973,2.72694,2.43586,5.82557,6.42725,-31.8768,46.6889,-0.346869,-0.486478,45.8965,2.17,10.84
2024-05-10 00:52:00,55.0095,-48.9429,-8.95127,-8.95127,-8.95127,-8.95127,-8.95127,-0.0811667,-0.0811667,-0.0811667,-0.0811667,-0.0811667,-0.0811667,-0.0811667,-0.687553,-0.687553,-0.687553,-0.687553,-0.687553,-0.687553,-0.687553,0.425228,-0.0811667,0.425228,0.425228,119.951,0.575963,0.575963,0.575963,0.575963,0.575963,10.348,10.348,10.348,10.348,10.348,10.348,10.348,8.31295,8.31295,8.31295,8.31295,8.31295,8.31295,8.31295,-7.96806,10.348,-7.96806,-7.96806,-0.70777,-2.20853,-1.67909,-0.993494,-1.23651,5.90965,4.02715,2.02901,2.03413,2.03124,2.04056,3.07966,4.02974,3.49529,1.46408,2.83702,2.56375,6.12788,6.72695,-32.2163,46.2406,-0.21718,-0.368379,46.1995,2.39,11.2
2024-05-10 00:53:00,54.528,-51.6798,-8.86007,-8.86007,-8.86007,-8.86007,-8.86007,-0.487091,-0.487091,-0.487091,-0.487091,-0.487091,-0.487091,-0.487091,-0.753595,-0.753595,-0.753595,-0.753595,-0.753595,-0.753595,-0.753595,0.59749,-0.487091,0.59749,0.59749,120.63,0.527113,0.527113,0.527113,0.527113,0.527113,10.4283,10.4283,10.4283,10.4283,10.4283,10.4283,10.4283,8.37395,8.37395,8.37395,8.37395,8.37395,8.37395,8.37395,-8.01645,10.4283,-8.01645,-8.01645,-0.70167,-2.1946,-1.67679,-0.998625,-1.25561,5.8385,4.0385,2.0247,2.00964,1.95607,1.98549,3.06294,4.05015,3.5027,1.45974,2.83987,2.57961,6.16422,6.75181,-32.0711,45.647,-0.165077,-0.319467,45.748,2.47,11.25
2024-05-10 00:54:00,53.2321,-43.6857,-8.75746,-8.75746,-8.75746,-8.75746,-8.75746,0.442812,0.442812,0.442812,0.442812,0.442812,0.442812,0.442812,-0.590276,-0.590276,-0.590276,-0.590276,-0.590276,-0.590276,-0.590276,0.230336,0.442812,0.230336,0.230336,114.479,0.561274,0.561274,0.561274,0.561274,0.561274,9.86601,9.86601,9.86601,9.86601,9.86601,9.86601,9.86601,8.00199,8.00199,8.00199,8.00199,8.00199,8.00199,8.00199,-7.75654,9.86601,-7.75654,-7.75654,-0.692503,-2.16115,-1.6435,-0.97277,-1.21137,5.78448,3.86506,1.96022,1.99105,2.0533,2.0365,2.9883,3.88975,3.38592,1.42702,2.75196,2.47131,5.90877,6.50406,-31.7297,45.3086,-0.269221,-0.413947,44.8021,2.29,10.72
2024-05-10 00:55:00,50.6125,-35.7518,-8.76567,-8.76567,-8.76567,-8.76567,-8.76567,1.43253,1.43253,1.43253,1.43253,1.43253,1.43253,1.43253,-0.403735,-0.403735,-0.403735,-0.403735,-0.403735,-0.403735,-0.403735,-0.185863,1.43253,-0.185863,-0.185863,106.578,0.511942,0.511942,0.511942,0.511942,0.511942,9.21447,9.21447,9.21447,9.21447,9.21447,9.21447,9.21447,7.58949,7.58949,7.58949,7.58949,7.58949,7.58949,7.58949,-7.60801,9.21447,-7.60801,-7.60801,-0.69444,-2.17312,-1.66221,-0.991376,-1.24928,5.69652,3.65976,1.88114,1.96078,2.14626,2.08025,2.893,3.71268,3.25803,1.39207,2.65607,2.35146,5.62624,6.23147,-31.9491,44.7101,-0.393714,-0.530151,42.8325,2.29,10.07
2024-05-10 00:56:00,50.3676,-38.7679,-8.61959,-8.61959,-8.61959,-8.61959,-8.61959,0.97719,0.97719,0.97719,0.97719,0.97719,0.97719,0.97719,-0.463206,-0.463206,-0.463206,-0.463206,-0.463206,-0.463206,-0.463206,-0.0816769,0.97719,-0.0816769,-0.0816769,107.702,0.50611,0.50611,0.50611,0.50611,0.50611,9.35036,9.35036,9.35036,9.35036,9.35036,9.35036,9.35036,7.59038,7.59038,7.59038,7.59038,7.59038,7.59038,7.59038,-7.58796,9.35036,-7.58796,-7.58796,-0.682798,-2.13636,-1.63358,-0.973897,-1.22647,5.64304,3.69038,1.88533,1.94237,2.07104,2.02758,2.88795,3.70419,3.24065,1.37753,2.63888,2.34886,5.6185,6.20834,-31.6566,44.2502,-0.360029,-0.497496,42.4876,2.27,10.15
2024-05-10 00:57:00,51.8557,-47.8352,-8.4583,-8.4583,-8.4583,-8.4583,-8.4583,-0.269676,-0.269676,-0.269676,-0.269676,-0.269676,-0.269676,-0.269676,-0.693982,-0.693982,-0.693982,-0.693982,-0.693982,-0.693982,-0.693982,0.490523,-0.269676,0.490523,0.490523,114.119,0.494041,0.494041,0.494041,0.494041,0.494041,9.87378,9.87378,9.87378,9.87378,9.87378,9.87378,9.87378,7.94018,7.94018,7.94018,7.94018,7.94018,7.94018,7.94018,-7.64089,9.87378,-7.64089,-7.64089,-0.670088,-2.09691,-1.60391,-0.956595,-1.20544,5.58333,3.83316,1.92652,1.92181,1.89503,1.91342,2.91926,3.84345,3.32741,1.38922,2.69883,2.44698,5.84783,6.41034,-30.7273,43.6698,-0.182208,-0.328307,43.5257,2.34,10.67
2024-05-10 00:58:00,51.5525,-48.5993,-8.36163,-8.36163,-8.36163,-8.36163,-8.36163,-0.429845,-0.429845,-0.429845,-0.429845,-0.429845,-0.429845,-0.429845,-0.712075,-0.712075,-0.712075,-0.712075,-0.712075,-0.712075,-0.712075,0.544041,-0.429845,0.544041,0.544041,113.816,0.489419,0.489419,0.489419,0.489419,0.489419,9.83572,9.83572,9.83572,9.83572,9.83572,9.83572,9.83572,7.90082,7.90082,7.90082,7.90082,7.90082,7.90082,7.90082,-7.54086,9.83572,-7.54086,-7.54086,-0.662404,-2.07274,-1.58523,-0.945299,-1.19091,5.51529,3.81048,1.91112,1.89838,1.85156,1.87784,2.89187,3.82116,3.30448,1.377,2.67911,2.43381,5.81579,6.36991,-30.2046,43.1228,-0.160951,-0.30594,43.2725,2.33,10.61
2024-05-10 00:59:00,49.531,-38.1188,-8.24393,-8.24393,-8.24393,-8.24393,-8.24393,0.836529,0.836529,0.836529,0.836529,0.836529,0.836529,0.836529,-0.554853,-0.554853,-0.554853,-0.554853,-0.554853,-0.554853,-0.554853,0.0975338,0.836529,0.0975338,0.0975338,105.635,0.419056,0.419056,0.419056,0.419056,0.419056,9.19831,9.19831,9.19831,9.19831,9.19831,9.19831,9.19831,7.48171,7.48171,7.48171,7.48171,7.48171,7.48171,7.48171,-7.47288,9.19831,-7.47288,-7.47288,-0.65472,-2.05621,-1.58478,-0.95452,-1.22096,5.51527,3.62425,1.8485,1.89839,2.00938,1.97279,2.82849,3.6364,3.16489,1.3335,2.57216,2.31048,5.52417,6.07998,-30.8192,43.2376,-0.298535,-0.436302,41.761,2.25,10.02
2024-05-10 01:00:00,47.8958,-30.9924,-8.10552,-8.10552,-8.10552,-8.10552,-8.10552,1.69671,1.69671,1.69671,1.69671,1.69671,1.69671,1.69671,-0.476724,-0.476724,-0.476724,-0.476724,-0.476724,-0.476724,-0.476724,-0.233807,1.69671,-0.233807,-0.233807,99.8311,0.375325,0.375325,0.375325,0.375325,0.375325,8.74823,8.74823,8.74823,8.74823,8.74823,8.74823,8.74823,7.18228,7.18228,7.18228,7.18228,7.18228,7.18228,7.18228,-7.43577,8.74823,-7.43577,-7.43577,-0.644676,-2.02901,-1.57081,-0.951518,-1.22753,5.50544,3.49108,1.80261,1.89501,2.11318,2.03388,2.78033,3.49926,3.05494,1.29397,2.48569,2.22072,5.31099,5.85911,-31.3305,43.2387,-0.40122,-0.53387,40.4658,2.16,9.59
2024-05-10 01:01:00,48.7496,-37.1509,-8.01473,-8.01473,-8.01473,-8.01473,-8.01473,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,0.84821,-0.611913,-0.611913,-0.611913,-0.611913,-0.611913,-0.611913,-0.611913,0.140153,0.84821,0.140153,0.140153,104.069,0.425817,0.425817,0.425817,0.425817,0.425817,9.02226,9.02226,9.02226,9.02226,9.02226,9.02226,9.02226,7.42504,7.42504,7.42504,7.42504,7.42504,7.42504,7.42504,-7.40433,9.02226,-7.40433,-7.40433,-0.636041,-1.99538,-1.53437,-0.921447,-1.17343,5.4177,3.55624,1.81449,1.8648,1.97713,1.93987,2.77713,3.59965,3.12261,1.30825,2.53464,2.29002,5.47367,6.00932,-30.449,42.4751,-0.282097,-0.419182,41.0496,2.14,9.84
